,Model,Substância,cm_0,cm_1,cm_2,cm_3
1983,RandomForestClassifier,Legalh,89,23,14,62
1984,RandomForestClassifier,Legalh,94,18,23,53
1985,RandomForestClassifier,Legalh,95,17,22,54
1986,RandomForestClassifier,Legalh,89,23,19,57
1987,RandomForestClassifier,Legalh,95,17,26,49
1988,RandomForestClassifier,Legalh,97,15,22,53
1989,RandomForestClassifier,Legalh,93,19,21,54
1990,RandomForestClassifier,Legalh,96,17,23,52
1991,RandomForestClassifier,Legalh,89,23,21,55
1992,RandomForestClassifier,Legalh,100,12,24,52
1993,RandomForestClassifier,Legalh,99,13,25,51
1994,RandomForestClassifier,Legalh,94,18,21,55
1995,RandomForestClassifier,Legalh,84,28,18,58
1996,RandomForestClassifier,Legalh,101,11,20,56
1997,RandomForestClassifier,Legalh,87,25,22,53
1998,RandomForestClassifier,Legalh,89,23,20,55
1999,RandomForestClassifier,Legalh,92,20,26,49
2000,RandomForestClassifier,Legalh,89,24,21,54
2001,RandomForestClassifier,Legalh,95,17,19,57
2002,RandomForestClassifier,Legalh,91,21,24,52
2003,RandomForestClassifier,Legalh,88,24,19,57
2004,RandomForestClassifier,Legalh,99,13,25,51
2005,RandomForestClassifier,Legalh,92,20,24,52
2006,RandomForestClassifier,Legalh,91,21,21,55
2007,RandomForestClassifier,Legalh,88,24,18,57
2008,RandomForestClassifier,Legalh,91,21,22,53
2009,RandomForestClassifier,Legalh,95,17,15,60
2010,RandomForestClassifier,LSD,108,25,25,30
2011,RandomForestClassifier,LSD,114,19,32,23
2012,RandomForestClassifier,LSD,119,14,26,29
2013,RandomForestClassifier,LSD,115,18,36,19
2014,RandomForestClassifier,LSD,113,20,30,25
2015,RandomForestClassifier,LSD,116,17,24,31
2016,RandomForestClassifier,LSD,111,21,28,28
2017,RandomForestClassifier,LSD,122,10,27,28
2018,RandomForestClassifier,LSD,116,16,28,27
2019,RandomForestClassifier,LSD,112,20,31,24
2020,RandomForestClassifier,LSD,119,14,32,23
2021,RandomForestClassifier,LSD,109,24,33,22
2022,RandomForestClassifier,LSD,112,21,33,22
2023,RandomForestClassifier,LSD,123,10,29,26
2024,RandomForestClassifier,LSD,117,16,26,29
2025,RandomForestClassifier,LSD,120,13,29,26
2026,RandomForestClassifier,LSD,115,17,29,27
2027,RandomForestClassifier,LSD,119,13,24,31
2028,RandomForestClassifier,LSD,116,16,29,26
2029,RandomForestClassifier,LSD,108,24,25,30
2030,RandomForestClassifier,LSD,124,9,27,28
2031,RandomForestClassifier,LSD,116,17,31,24
2032,RandomForestClassifier,LSD,115,18,22,33
2033,RandomForestClassifier,LSD,105,28,25,30
2034,RandomForestClassifier,LSD,117,16,24,31
2035,RandomForestClassifier,LSD,115,18,30,25
2036,RandomForestClassifier,LSD,116,16,30,26
2037,RandomForestClassifier,LSD,113,19,30,25
2038,RandomForestClassifier,LSD,118,14,30,25
2039,RandomForestClassifier,LSD,111,21,31,24
2040,RandomForestClassifier,Meth,142,5,34,7
2041,RandomForestClassifier,Meth,143,4,36,5
2042,RandomForestClassifier,Meth,137,10,36,5
2043,RandomForestClassifier,Meth,143,3,37,5
2044,RandomForestClassifier,Meth,146,0,36,6
2045,RandomForestClassifier,Meth,140,6,36,6
2046,RandomForestClassifier,Meth,142,4,35,7
2047,RandomForestClassifier,Meth,138,8,35,6
2048,RandomForestClassifier,Meth,142,4,38,3
2049,RandomForestClassifier,Meth,142,4,39,2
2050,RandomForestClassifier,Meth,143,4,38,3
2051,RandomForestClassifier,Meth,139,8,34,7
2052,RandomForestClassifier,Meth,140,7,33,8
2053,RandomForestClassifier,Meth,138,8,37,5
2054,RandomForestClassifier,Meth,145,1,41,1
2055,RandomForestClassifier,Meth,144,2,32,10
2056,RandomForestClassifier,Meth,145,1,37,5
2057,RandomForestClassifier,Meth,145,1,40,1
2058,RandomForestClassifier,Meth,140,6,37,4
2059,RandomForestClassifier,Meth,140,6,38,3
2060,RandomForestClassifier,Meth,139,8,40,1
2061,RandomForestClassifier,Meth,140,7,35,6
2062,RandomForestClassifier,Meth,141,6,37,4
2063,RandomForestClassifier,Meth,144,2,42,0
2064,RandomForestClassifier,Meth,140,6,40,2
2065,RandomForestClassifier,Meth,139,7,33,9
2066,RandomForestClassifier,Meth,140,6,35,7
2067,RandomForestClassifier,Meth,139,7,36,5
2068,RandomForestClassifier,Meth,141,5,32,9
2069,RandomForestClassifier,Meth,138,8,32,9
2070,RandomForestClassifier,Mushrooms,100,19,24,45
2071,RandomForestClassifier,Mushrooms,93,26,22,47
2072,RandomForestClassifier,Mushrooms,96,23,26,43
2073,RandomForestClassifier,Mushrooms,105,14,24,45
2074,RandomForestClassifier,Mushrooms,90,29,29,40
2075,RandomForestClassifier,Mushrooms,98,21,28,41
2076,RandomForestClassifier,Mushrooms,101,18,28,41
2077,RandomForestClassifier,Mushrooms,91,28,31,37
2078,RandomForestClassifier,Mushrooms,95,24,24,44
2079,RandomForestClassifier,Mushrooms,91,28,23,45
2080,RandomForestClassifier,Mushrooms,91,28,23,46
2081,RandomForestClassifier,Mushrooms,103,16,24,45
2082,RandomForestClassifier,Mushrooms,100,19,24,45
2083,RandomForestClassifier,Mushrooms,93,26,21,48
2084,RandomForestClassifier,Mushrooms,98,21,32,37
2085,RandomForestClassifier,Mushrooms,103,16,26,43
2086,RandomForestClassifier,Mushrooms,99,20,22,47
2087,RandomForestClassifier,Mushrooms,97,22,21,47
2088,RandomForestClassifier,Mushrooms,89,30,21,47
2089,RandomForestClassifier,Mushrooms,92,27,34,34
2090,RandomForestClassifier,Mushrooms,96,23,27,42
2091,RandomForestClassifier,Mushrooms,97,22,31,38
2092,RandomForestClassifier,Mushrooms,87,32,25,44
2093,RandomForestClassifier,Mushrooms,96,23,28,41
2094,RandomForestClassifier,Mushrooms,104,15,28,41
2095,RandomForestClassifier,Mushrooms,91,28,23,46
2096,RandomForestClassifier,Mushrooms,105,14,25,44
2097,RandomForestClassifier,Mushrooms,96,23,26,42
2098,RandomForestClassifier,Mushrooms,97,22,23,45
2099,RandomForestClassifier,Mushrooms,93,26,29,39
2100,RandomForestClassifier,Nicotine,29,33,17,109
2101,RandomForestClassifier,Nicotine,21,41,19,107
2102,RandomForestClassifier,Nicotine,18,44,15,111
2103,RandomForestClassifier,Nicotine,29,33,19,107
2104,RandomForestClassifier,Nicotine,25,37,18,108
2105,RandomForestClassifier,Nicotine,34,28,16,110
2106,RandomForestClassifier,Nicotine,29,34,18,107
2107,RandomForestClassifier,Nicotine,16,46,10,115
2108,RandomForestClassifier,Nicotine,29,33,25,100
2109,RandomForestClassifier,Nicotine,20,42,15,110
2110,RandomForestClassifier,Nicotine,23,39,23,103
2111,RandomForestClassifier,Nicotine,19,43,11,115
2112,RandomForestClassifier,Nicotine,27,35,23,103
2113,RandomForestClassifier,Nicotine,23,39,17,109
2114,RandomForestClassifier,Nicotine,27,35,9,117
2115,RandomForestClassifier,Nicotine,19,43,21,105
2116,RandomForestClassifier,Nicotine,23,40,15,110
2117,RandomForestClassifier,Nicotine,26,36,14,111
2118,RandomForestClassifier,Nicotine,29,33,22,103
2119,RandomForestClassifier,Nicotine,31,31,13,112
2120,RandomForestClassifier,Nicotine,26,36,12,114
2121,RandomForestClassifier,Nicotine,22,40,17,109
2122,RandomForestClassifier,Nicotine,23,39,22,104
2123,RandomForestClassifier,Nicotine,31,31,21,105
2124,RandomForestClassifier,Nicotine,22,40,16,110
2125,RandomForestClassifier,Nicotine,25,37,19,107
2126,RandomForestClassifier,Nicotine,25,38,17,108
2127,RandomForestClassifier,Nicotine,23,39,13,112
2128,RandomForestClassifier,Nicotine,31,31,16,109
2129,RandomForestClassifier,Nicotine,34,28,18,107
2130,RandomForestClassifier,VSA,166,0,22,0
2131,RandomForestClassifier,VSA,165,0,23,0
2132,RandomForestClassifier,VSA,164,1,22,1
2133,RandomForestClassifier,VSA,164,1,23,0
2134,RandomForestClassifier,VSA,165,0,23,0
2135,RandomForestClassifier,VSA,165,0,23,0
2136,RandomForestClassifier,VSA,163,2,23,0
2137,RandomForestClassifier,VSA,164,1,22,0
2138,RandomForestClassifier,VSA,165,0,22,0
2139,RandomForestClassifier,VSA,165,0,22,0
2140,RandomForestClassifier,VSA,166,0,22,0
2141,RandomForestClassifier,VSA,165,0,23,0
2142,RandomForestClassifier,VSA,165,0,23,0
2143,RandomForestClassifier,VSA,163,2,23,0
2144,RandomForestClassifier,VSA,165,0,23,0
2145,RandomForestClassifier,VSA,165,0,22,1
2146,RandomForestClassifier,VSA,165,0,22,1
2147,RandomForestClassifier,VSA,163,2,21,1
2148,RandomForestClassifier,VSA,164,1,22,0
2149,RandomForestClassifier,VSA,165,0,22,0
2150,RandomForestClassifier,VSA,165,1,22,0
2151,RandomForestClassifier,VSA,164,1,23,0
2152,RandomForestClassifier,VSA,165,0,23,0
2153,RandomForestClassifier,VSA,165,0,23,0
2154,RandomForestClassifier,VSA,165,0,23,0
2155,RandomForestClassifier,VSA,165,0,23,0
2156,RandomForestClassifier,VSA,165,0,23,0
2157,RandomForestClassifier,VSA,164,1,22,0
2158,RandomForestClassifier,VSA,165,0,22,0
2159,RandomForestClassifier,VSA,165,0,22,0
2160,KNeighborsClassifier,Alcohol,0,7,0,181
2161,KNeighborsClassifier,Alcohol,0,7,0,181
2162,KNeighborsClassifier,Alcohol,0,7,0,181
2163,KNeighborsClassifier,Alcohol,0,7,0,181
2164,KNeighborsClassifier,Alcohol,0,7,0,181
2165,KNeighborsClassifier,Alcohol,0,7,0,181
2166,KNeighborsClassifier,Alcohol,0,7,0,181
2167,KNeighborsClassifier,Alcohol,0,6,0,181
2168,KNeighborsClassifier,Alcohol,0,6,0,181
2169,KNeighborsClassifier,Alcohol,0,6,0,181
2170,KNeighborsClassifier,Alcohol,0,7,0,181
2171,KNeighborsClassifier,Alcohol,0,7,0,181
2172,KNeighborsClassifier,Alcohol,0,7,0,181
2173,KNeighborsClassifier,Alcohol,0,7,0,181
2174,KNeighborsClassifier,Alcohol,0,7,0,181
2175,KNeighborsClassifier,Alcohol,0,7,0,181
2176,KNeighborsClassifier,Alcohol,0,7,0,181
2177,KNeighborsClassifier,Alcohol,0,6,0,181
2178,KNeighborsClassifier,Alcohol,0,6,0,181
2179,KNeighborsClassifier,Alcohol,0,6,0,181
2180,KNeighborsClassifier,Alcohol,0,7,0,181
2181,KNeighborsClassifier,Alcohol,0,7,0,181
2182,KNeighborsClassifier,Alcohol,0,7,0,181
2183,KNeighborsClassifier,Alcohol,0,7,0,181
2184,KNeighborsClassifier,Alcohol,0,7,0,181
2185,KNeighborsClassifier,Alcohol,0,7,0,181
2186,KNeighborsClassifier,Alcohol,0,7,0,181
2187,KNeighborsClassifier,Alcohol,0,6,0,181
2188,KNeighborsClassifier,Alcohol,0,6,0,181
2189,KNeighborsClassifier,Alcohol,0,6,0,181
2190,KNeighborsClassifier,Amphet,97,23,37,31
2191,KNeighborsClassifier,Amphet,94,26,30,38
2192,KNeighborsClassifier,Amphet,96,24,31,37
2193,KNeighborsClassifier,Amphet,88,32,35,33
2194,KNeighborsClassifier,Amphet,98,23,30,37
2195,KNeighborsClassifier,Amphet,96,25,28,39
2196,KNeighborsClassifier,Amphet,98,23,27,40
2197,KNeighborsClassifier,Amphet,95,25,27,40
2198,KNeighborsClassifier,Amphet,99,21,31,36
2199,KNeighborsClassifier,Amphet,96,24,36,31
2200,KNeighborsClassifier,Amphet,98,22,30,38
2201,KNeighborsClassifier,Amphet,93,27,30,38
2202,KNeighborsClassifier,Amphet,91,29,35,33
2203,KNeighborsClassifier,Amphet,88,32,29,39
2204,KNeighborsClassifier,Amphet,89,32,34,33
2205,KNeighborsClassifier,Amphet,104,17,35,32
2206,KNeighborsClassifier,Amphet,89,32,31,36
2207,KNeighborsClassifier,Amphet,93,27,32,35
2208,KNeighborsClassifier,Amphet,98,22,31,36
2209,KNeighborsClassifier,Amphet,96,24,25,42
2210,KNeighborsClassifier,Amphet,96,24,32,36
2211,KNeighborsClassifier,Amphet,84,36,29,39
2212,KNeighborsClassifier,Amphet,89,31,34,34
2213,KNeighborsClassifier,Amphet,103,17,34,34
2214,KNeighborsClassifier,Amphet,92,29,34,33
2215,KNeighborsClassifier,Amphet,91,30,34,33
2216,KNeighborsClassifier,Amphet,94,27,29,38
2217,KNeighborsClassifier,Amphet,96,24,29,38
2218,KNeighborsClassifier,Amphet,97,23,26,41
2219,KNeighborsClassifier,Amphet,93,27,32,35
2220,KNeighborsClassifier,Amyl,151,0,35,2
2221,KNeighborsClassifier,Amyl,144,7,35,2
2222,KNeighborsClassifier,Amyl,148,3,35,2
2223,KNeighborsClassifier,Amyl,145,6,35,2
2224,KNeighborsClassifier,Amyl,148,3,36,1
2225,KNeighborsClassifier,Amyl,151,0,35,2
2226,KNeighborsClassifier,Amyl,148,3,36,1
2227,KNeighborsClassifier,Amyl,145,6,33,3
2228,KNeighborsClassifier,Amyl,146,5,32,4
2229,KNeighborsClassifier,Amyl,147,3,35,2
2230,KNeighborsClassifier,Amyl,148,3,34,3
2231,KNeighborsClassifier,Amyl,149,2,36,1
2232,KNeighborsClassifier,Amyl,143,8,34,3
2233,KNeighborsClassifier,Amyl,148,3,35,2
2234,KNeighborsClassifier,Amyl,147,4,35,2
2235,KNeighborsClassifier,Amyl,145,6,36,1
2236,KNeighborsClassifier,Amyl,150,1,36,1
2237,KNeighborsClassifier,Amyl,150,1,33,3
2238,KNeighborsClassifier,Amyl,149,2,34,2
2239,KNeighborsClassifier,Amyl,146,4,35,2
2240,KNeighborsClassifier,Amyl,149,2,36,1
2241,KNeighborsClassifier,Amyl,144,7,34,3
2242,KNeighborsClassifier,Amyl,142,9,36,1
2243,KNeighborsClassifier,Amyl,150,1,36,1
2244,KNeighborsClassifier,Amyl,150,1,34,3
2245,KNeighborsClassifier,Amyl,149,2,36,1
2246,KNeighborsClassifier,Amyl,149,2,34,3
2247,KNeighborsClassifier,Amyl,147,4,32,4
2248,KNeighborsClassifier,Amyl,149,2,35,1
2249,KNeighborsClassifier,Amyl,146,4,34,3
2250,KNeighborsClassifier,Benzos,87,24,34,43
2251,KNeighborsClassifier,Benzos,82,29,39,38
2252,KNeighborsClassifier,Benzos,85,27,43,33
2253,KNeighborsClassifier,Benzos,89,23,43,33
2254,KNeighborsClassifier,Benzos,85,27,41,35
2255,KNeighborsClassifier,Benzos,82,30,40,36
2256,KNeighborsClassifier,Benzos,83,29,28,48
2257,KNeighborsClassifier,Benzos,81,30,41,35
2258,KNeighborsClassifier,Benzos,87,24,35,41
2259,KNeighborsClassifier,Benzos,89,22,27,49
2260,KNeighborsClassifier,Benzos,87,24,34,43
2261,KNeighborsClassifier,Benzos,82,29,38,39
2262,KNeighborsClassifier,Benzos,80,32,39,37
2263,KNeighborsClassifier,Benzos,90,22,36,40
2264,KNeighborsClassifier,Benzos,84,28,27,49
2265,KNeighborsClassifier,Benzos,84,28,35,41
2266,KNeighborsClassifier,Benzos,86,26,39,37
2267,KNeighborsClassifier,Benzos,90,21,33,43
2268,KNeighborsClassifier,Benzos,85,26,45,31
2269,KNeighborsClassifier,Benzos,88,23,42,34
2270,KNeighborsClassifier,Benzos,83,28,37,40
2271,KNeighborsClassifier,Benzos,82,29,40,37
2272,KNeighborsClassifier,Benzos,87,25,44,32
2273,KNeighborsClassifier,Benzos,85,27,35,41
2274,KNeighborsClassifier,Benzos,89,23,31,45
2275,KNeighborsClassifier,Benzos,82,30,35,41
2276,KNeighborsClassifier,Benzos,82,30,30,46
2277,KNeighborsClassifier,Benzos,84,27,39,37
2278,KNeighborsClassifier,Benzos,92,19,30,46
2279,KNeighborsClassifier,Benzos,83,28,44,32
2280,KNeighborsClassifier,Caff,0,4,0,184
2281,KNeighborsClassifier,Caff,0,4,0,184
2282,KNeighborsClassifier,Caff,0,4,0,184
2283,KNeighborsClassifier,Caff,0,4,0,184
2284,KNeighborsClassifier,Caff,0,4,0,184
2285,KNeighborsClassifier,Caff,0,4,0,184
2286,KNeighborsClassifier,Caff,0,4,0,184
2287,KNeighborsClassifier,Caff,0,3,0,184
2288,KNeighborsClassifier,Caff,0,3,0,184
2289,KNeighborsClassifier,Caff,0,3,0,184
2290,KNeighborsClassifier,Caff,0,4,0,184
2291,KNeighborsClassifier,Caff,0,4,0,184
2292,KNeighborsClassifier,Caff,0,4,0,184
2293,KNeighborsClassifier,Caff,0,4,0,184
2294,KNeighborsClassifier,Caff,0,4,0,184
2295,KNeighborsClassifier,Caff,0,4,0,184
2296,KNeighborsClassifier,Caff,0,4,0,184
2297,KNeighborsClassifier,Caff,0,3,0,184
2298,KNeighborsClassifier,Caff,0,3,0,184
2299,KNeighborsClassifier,Caff,0,3,0,184
2300,KNeighborsClassifier,Caff,0,4,0,184
2301,KNeighborsClassifier,Caff,0,4,0,184
2302,KNeighborsClassifier,Caff,0,4,0,184
2303,KNeighborsClassifier,Caff,0,4,0,184
2304,KNeighborsClassifier,Caff,0,4,0,184
2305,KNeighborsClassifier,Caff,0,4,0,184
2306,KNeighborsClassifier,Caff,0,4,0,184
2307,KNeighborsClassifier,Caff,0,3,0,184
2308,KNeighborsClassifier,Caff,0,3,0,184
2309,KNeighborsClassifier,Caff,0,3,0,184
2310,KNeighborsClassifier,Cannabis,34,28,18,108
2311,KNeighborsClassifier,Cannabis,42,20,21,105
2312,KNeighborsClassifier,Cannabis,38,24,20,106
2313,KNeighborsClassifier,Cannabis,37,25,14,112
2314,KNeighborsClassifier,Cannabis,39,23,22,104
2315,KNeighborsClassifier,Cannabis,32,30,14,112
2316,KNeighborsClassifier,Cannabis,42,20,20,106
2317,KNeighborsClassifier,Cannabis,50,12,24,101
2318,KNeighborsClassifier,Cannabis,36,26,18,107
2319,KNeighborsClassifier,Cannabis,44,18,16,109
2320,KNeighborsClassifier,Cannabis,41,21,14,112
2321,KNeighborsClassifier,Cannabis,46,16,15,111
2322,KNeighborsClassifier,Cannabis,43,19,23,103
2323,KNeighborsClassifier,Cannabis,37,25,20,106
2324,KNeighborsClassifier,Cannabis,40,22,22,104
2325,KNeighborsClassifier,Cannabis,37,25,15,111
2326,KNeighborsClassifier,Cannabis,40,22,18,108
2327,KNeighborsClassifier,Cannabis,40,22,20,105
2328,KNeighborsClassifier,Cannabis,34,28,14,111
2329,KNeighborsClassifier,Cannabis,42,20,24,101
2330,KNeighborsClassifier,Cannabis,34,28,16,110
2331,KNeighborsClassifier,Cannabis,41,21,20,106
2332,KNeighborsClassifier,Cannabis,35,27,15,111
2333,KNeighborsClassifier,Cannabis,37,25,20,106
2334,KNeighborsClassifier,Cannabis,42,20,18,108
2335,KNeighborsClassifier,Cannabis,37,25,17,109
2336,KNeighborsClassifier,Cannabis,35,27,15,111
2337,KNeighborsClassifier,Cannabis,42,20,22,103
2338,KNeighborsClassifier,Cannabis,45,17,15,110
2339,KNeighborsClassifier,Cannabis,40,22,24,101
2340,KNeighborsClassifier,Choc,0,3,0,185
2341,KNeighborsClassifier,Choc,0,3,0,185
2342,KNeighborsClassifier,Choc,0,3,0,185
2343,KNeighborsClassifier,Choc,0,4,0,184
2344,KNeighborsClassifier,Choc,0,4,0,184
2345,KNeighborsClassifier,Choc,0,4,0,184
2346,KNeighborsClassifier,Choc,0,4,0,184
2347,KNeighborsClassifier,Choc,0,3,0,184
2348,KNeighborsClassifier,Choc,0,3,0,184
2349,KNeighborsClassifier,Choc,0,3,0,184
2350,KNeighborsClassifier,Choc,0,3,0,185
2351,KNeighborsClassifier,Choc,0,3,0,185
2352,KNeighborsClassifier,Choc,0,3,0,185
2353,KNeighborsClassifier,Choc,0,4,0,184
2354,KNeighborsClassifier,Choc,0,4,0,184
2355,KNeighborsClassifier,Choc,0,4,0,184
2356,KNeighborsClassifier,Choc,0,4,0,184
2357,KNeighborsClassifier,Choc,0,3,0,184
2358,KNeighborsClassifier,Choc,0,3,0,184
2359,KNeighborsClassifier,Choc,0,3,0,184
2360,KNeighborsClassifier,Choc,0,3,0,185
2361,KNeighborsClassifier,Choc,0,3,0,185
2362,KNeighborsClassifier,Choc,0,3,0,185
2363,KNeighborsClassifier,Choc,0,4,0,184
2364,KNeighborsClassifier,Choc,0,4,0,184
2365,KNeighborsClassifier,Choc,0,4,0,184
2366,KNeighborsClassifier,Choc,0,4,0,184
2367,KNeighborsClassifier,Choc,0,3,0,184
2368,KNeighborsClassifier,Choc,0,3,0,184
2369,KNeighborsClassifier,Choc,0,3,0,184
2370,KNeighborsClassifier,Coke,97,23,27,41
2371,KNeighborsClassifier,Coke,97,23,38,30
2372,KNeighborsClassifier,Coke,92,28,34,34
2373,KNeighborsClassifier,Coke,96,24,37,31
2374,KNeighborsClassifier,Coke,98,22,37,31
2375,KNeighborsClassifier,Coke,106,14,31,37
2376,KNeighborsClassifier,Coke,90,29,41,28
2377,KNeighborsClassifier,Coke,103,16,32,36
2378,KNeighborsClassifier,Coke,93,26,29,39
2379,KNeighborsClassifier,Coke,89,30,27,41
2380,KNeighborsClassifier,Coke,94,26,39,29
2381,KNeighborsClassifier,Coke,94,26,34,34
2382,KNeighborsClassifier,Coke,99,21,37,31
2383,KNeighborsClassifier,Coke,96,24,31,37
2384,KNeighborsClassifier,Coke,103,17,38,30
2385,KNeighborsClassifier,Coke,91,29,24,44
2386,KNeighborsClassifier,Coke,94,25,36,33
2387,KNeighborsClassifier,Coke,102,17,33,35
2388,KNeighborsClassifier,Coke,90,29,30,38
2389,KNeighborsClassifier,Coke,97,22,36,32
2390,KNeighborsClassifier,Coke,98,22,33,35
2391,KNeighborsClassifier,Coke,103,17,37,31
2392,KNeighborsClassifier,Coke,98,22,29,39
2393,KNeighborsClassifier,Coke,105,15,31,37
2394,KNeighborsClassifier,Coke,99,21,32,36
2395,KNeighborsClassifier,Coke,91,29,26,42
2396,KNeighborsClassifier,Coke,87,32,40,29
2397,KNeighborsClassifier,Coke,91,28,33,35
2398,KNeighborsClassifier,Coke,101,18,38,30
2399,KNeighborsClassifier,Coke,90,29,34,34
2400,KNeighborsClassifier,Crack,168,1,19,0
2401,KNeighborsClassifier,Crack,168,1,19,0
2402,KNeighborsClassifier,Crack,169,0,19,0
2403,KNeighborsClassifier,Crack,168,1,19,0
2404,KNeighborsClassifier,Crack,169,0,19,0
2405,KNeighborsClassifier,Crack,169,0,19,0
2406,KNeighborsClassifier,Crack,168,1,19,0
2407,KNeighborsClassifier,Crack,169,0,18,0
2408,KNeighborsClassifier,Crack,168,1,18,0
2409,KNeighborsClassifier,Crack,167,1,19,0
2410,KNeighborsClassifier,Crack,169,0,18,1
2411,KNeighborsClassifier,Crack,168,1,19,0
2412,KNeighborsClassifier,Crack,168,1,19,0
2413,KNeighborsClassifier,Crack,169,0,19,0
2414,KNeighborsClassifier,Crack,169,0,19,0
2415,KNeighborsClassifier,Crack,169,0,19,0
2416,KNeighborsClassifier,Crack,169,0,19,0
2417,KNeighborsClassifier,Crack,169,0,18,0
2418,KNeighborsClassifier,Crack,169,0,18,0
2419,KNeighborsClassifier,Crack,168,0,19,0
2420,KNeighborsClassifier,Crack,169,0,19,0
2421,KNeighborsClassifier,Crack,168,1,19,0
2422,KNeighborsClassifier,Crack,169,0,19,0
2423,KNeighborsClassifier,Crack,169,0,19,0
2424,KNeighborsClassifier,Crack,169,0,19,0
2425,KNeighborsClassifier,Crack,168,1,19,0
2426,KNeighborsClassifier,Crack,169,0,19,0
2427,KNeighborsClassifier,Crack,168,1,18,0
2428,KNeighborsClassifier,Crack,169,0,18,0
2429,KNeighborsClassifier,Crack,166,2,19,0
2430,KNeighborsClassifier,Ecstasy,90,24,29,45
2431,KNeighborsClassifier,Ecstasy,78,36,20,54
2432,KNeighborsClassifier,Ecstasy,91,22,25,50
2433,KNeighborsClassifier,Ecstasy,87,26,22,53
2434,KNeighborsClassifier,Ecstasy,91,22,32,43
2435,KNeighborsClassifier,Ecstasy,88,25,29,46
2436,KNeighborsClassifier,Ecstasy,88,25,25,50
2437,KNeighborsClassifier,Ecstasy,89,24,20,54
2438,KNeighborsClassifier,Ecstasy,87,26,25,49
2439,KNeighborsClassifier,Ecstasy,85,28,28,46
2440,KNeighborsClassifier,Ecstasy,90,24,23,51
2441,KNeighborsClassifier,Ecstasy,88,26,20,54
2442,KNeighborsClassifier,Ecstasy,82,31,30,45
2443,KNeighborsClassifier,Ecstasy,90,23,34,41
2444,KNeighborsClassifier,Ecstasy,91,22,25,50
2445,KNeighborsClassifier,Ecstasy,89,24,16,59
2446,KNeighborsClassifier,Ecstasy,81,32,30,45
2447,KNeighborsClassifier,Ecstasy,93,20,20,54
2448,KNeighborsClassifier,Ecstasy,88,25,25,49
2449,KNeighborsClassifier,Ecstasy,81,32,26,48
2450,KNeighborsClassifier,Ecstasy,90,24,21,53
2451,KNeighborsClassifier,Ecstasy,88,26,31,43
2452,KNeighborsClassifier,Ecstasy,86,27,22,53
2453,KNeighborsClassifier,Ecstasy,83,30,22,53
2454,KNeighborsClassifier,Ecstasy,83,30,25,50
2455,KNeighborsClassifier,Ecstasy,87,26,25,50
2456,KNeighborsClassifier,Ecstasy,83,30,25,50
2457,KNeighborsClassifier,Ecstasy,96,17,26,48
2458,KNeighborsClassifier,Ecstasy,88,25,26,48
2459,KNeighborsClassifier,Ecstasy,96,17,21,53
2460,KNeighborsClassifier,Heroin,167,0,20,1
2461,KNeighborsClassifier,Heroin,166,1,20,1
2462,KNeighborsClassifier,Heroin,166,1,21,0
2463,KNeighborsClassifier,Heroin,162,5,19,2
2464,KNeighborsClassifier,Heroin,167,0,20,1
2465,KNeighborsClassifier,Heroin,166,1,20,1
2466,KNeighborsClassifier,Heroin,167,0,21,0
2467,KNeighborsClassifier,Heroin,167,0,18,2
2468,KNeighborsClassifier,Heroin,165,1,19,2
2469,KNeighborsClassifier,Heroin,164,2,21,0
2470,KNeighborsClassifier,Heroin,165,2,21,0
2471,KNeighborsClassifier,Heroin,165,2,21,0
2472,KNeighborsClassifier,Heroin,166,1,21,0
2473,KNeighborsClassifier,Heroin,167,0,19,2
2474,KNeighborsClassifier,Heroin,166,1,20,1
2475,KNeighborsClassifier,Heroin,165,2,20,1
2476,KNeighborsClassifier,Heroin,167,0,21,0
2477,KNeighborsClassifier,Heroin,162,5,20,0
2478,KNeighborsClassifier,Heroin,165,1,21,0
2479,KNeighborsClassifier,Heroin,166,0,20,1
2480,KNeighborsClassifier,Heroin,165,2,20,1
2481,KNeighborsClassifier,Heroin,166,1,21,0
2482,KNeighborsClassifier,Heroin,167,0,21,0
2483,KNeighborsClassifier,Heroin,164,3,21,0
2484,KNeighborsClassifier,Heroin,165,2,21,0
2485,KNeighborsClassifier,Heroin,166,1,19,2
2486,KNeighborsClassifier,Heroin,167,0,20,1
2487,KNeighborsClassifier,Heroin,165,2,19,1
2488,KNeighborsClassifier,Heroin,163,3,21,0
2489,KNeighborsClassifier,Heroin,166,0,20,1
2490,KNeighborsClassifier,Ketamine,150,4,31,3
2491,KNeighborsClassifier,Ketamine,148,5,32,3
2492,KNeighborsClassifier,Ketamine,148,5,34,1
2493,KNeighborsClassifier,Ketamine,148,5,30,5
2494,KNeighborsClassifier,Ketamine,148,5,30,5
2495,KNeighborsClassifier,Ketamine,149,4,31,4
2496,KNeighborsClassifier,Ketamine,149,4,34,1
2497,KNeighborsClassifier,Ketamine,149,4,32,2
2498,KNeighborsClassifier,Ketamine,149,4,33,1
2499,KNeighborsClassifier,Ketamine,148,5,31,3
2500,KNeighborsClassifier,Ketamine,147,7,33,1
2501,KNeighborsClassifier,Ketamine,145,8,31,4
2502,KNeighborsClassifier,Ketamine,153,0,29,6
2503,KNeighborsClassifier,Ketamine,150,3,31,4
2504,KNeighborsClassifier,Ketamine,150,3,32,3
2505,KNeighborsClassifier,Ketamine,149,4,33,2
